"Age1" "Age2" "Age3" "Age4" "Age5" "Age6" "Age7" "Age8" "Sim"
8903691.238228 2134101.429661 2554598.435171 1739396.805897 387427.483281 461510.112935 337549.409249 1243682.245905 8
11544308.274016 3960633.070402 1106922.060423 1440938.204887 1037393.357609 234536.785924 286256.345046 1003169.209722 8
7245063.211254 5135339.886329 2058677.487318 629066.416978 867820.814274 636955.080106 147546.756891 829640.27331 8
6814051.814104 3222870.343059 2668750.826983 1169143.696275 378521.712047 532144.517476 400185.815847 628281.979934 8
7939487.952318 3031128.294355 1673942.533076 1512640.186117 701702.492051 231250.582341 333100.272019 657542.80794 8
9048605.424221 3531836.838658 1578932.46595 958573.774355 920076.163454 437074.259683 147583.702914 646020.749965 8
12818860.380663 4025207.656351 1838888.94771 902664.703427 581799.850986 571299.116608 278066.300913 516533.560842 8
11430729.696158 5702385.843011 2096125.170667 1051913.577937 548296.110766 361665.483343 363873.447306 517083.715228 8
8459090.384266 5084857.063977 2967289.107643 1195889.642562 636752.600693 339138.857236 229204.323521 570130.591564 8
11629506.405004 3762969.159625 2647780.119671 1697045.234769 726208.511273 395669.416096 215919.896308 520225.285579 8
14024866.855096 5173302.16588 1959183.788612 1513590.000652 1029897.176196 450850.028935 251684.578198 478643.423078 8
6440001.992336 6238913.316577 2696552.489182 1124490.673242 923405.929311 644280.10655 288979.018873 478295.659151 8
5418407.876331 2864812.873627 3252050.25929 1547801.36661 686078.300885 577726.041326 413006.952822 502418.127051 8
7725981.477714 2410362.73496 1493503.600492 1867590.53061 944967.670218 429649.604236 370694.405954 599634.592507 8
7975589.748671 3436822.993017 1253745.89336 850859.381949 1128397.38223 582914.754405 271553.790715 626431.060326 8
10995773.993442 3547853.253226 1787286.462066 713744.25014 513598.389615 695103.343101 367913.48933 579298.282481 8
5568578.457693 4891320.760917 1843577.339991 1014661.969755 429277.931156 314728.239016 436430.196412 607439.27774 8
10132503.668579 2477136.564774 2545893.462173 1052753.793907 614924.532065 265974.34392 199797.59289 676685.407694 8
17226979.053057 4507357.432627 1289176.930422 1453194.31147 637661.682254 380697.149599 168713.916816 568602.31857 8
6277135.028608 7663276.013585 2345848.789795 735953.787503 880355.780751 394867.201956 241542.592208 478430.452984 8
1555338.024895 2792361.803936 3994452.881554 1346440.170704 448996.796093 550745.664368 253102.995352 471562.013095 8
22098941.328652 691887.938578 1455851.55824 2294598.845026 822340.331373 281332.5124 353574.654331 475330.046675 8
11851043.212966 9830646.690874 360689.350943 835983.116746 1400719.607113 514883.883007 180480.791795 542965.169488 8
5775378.629689 5271826.603997 5115052.40487 205722.889497 505854.90218 865921.470193 326129.401624 468559.963452 8
4338979.398545 2569131.619313 2744189.876391 2921818.228045 124727.512286 313607.809776 550038.096168 515495.424708 8
9018139.272125 1930163.177243 1337561.491829 1568483.706364 1772861.89588 77413.894429 199432.935063 691382.097369 8
5053765.743861 4011657.219897 1005035.92145 764877.983016 952310.205006 1101368.364339 49275.3779 579918.364064 8
5150444.665186 2248127.351171 2088163.518402 574038.52753 463676.3855 590278.530725 699462.608068 409161.899257 8
14928581.716077 2291128.386392 1169799.376863 1191223.404259 347434.460162 286742.537358 374013.681533 716064.563241 8
12070235.162433 6640759.394102 1190115.822465 663265.976723 715273.227914 212395.616014 179604.881675 697643.049557 8
10400524.910128 5369259.313811 3448917.729037 674375.176488 397944.759922 436763.700228 132884.238153 561417.217246 8
6425157.480823 4626545.53994 2791127.770379 1960692.082064 406328.974518 244492.580678 274943.075814 447122.581961 8
3938992.183703 2858175.639883 2407724.537066 1593010.349554 1187448.702708 251507.811143 155057.481614 467757.723103 8
8420484.308151 1752227.69517 1487570.934318 1374620.507574 965167.303507 735440.087029 159601.612431 404133.845981 8
7091136.719511 3745774.289852 911713.210014 848449.398507 831782.789238 596661.412111 465828.445518 365018.07239 8
6519772.390319 3154447.274446 1950752.120155 521668.145616 515536.985139 517313.471209 380211.427274 540010.963629 8
12408198.662992 2900271.361762 1642170.287605 1114687.572242 316421.945724 319815.798051 328811.674846 597295.978872 8
49275863.6589 5519698.921392 1510063.095676 938829.46543 676563.450968 196479.373777 203471.523722 601967.209252 8
4893638.134183 21920126.597941 2875852.960106 865376.98685 571607.995232 422011.632663 125570.091507 526343.335711 8
5351546.003723 2176924.08757 11430141.47288 1652872.076808 528883.867507 358505.577228 271191.079501 428567.154595 8
31546749.532691 2380642.468528 1136387.52382 6594793.147208 1015260.509393 334135.104059 232065.754427 462654.272513 8
12832230.78981 14033499.692856 1241350.343993 653084.685344 4030117.614208 636677.367121 214692.749844 456127.783219 8
11465925.64479 5708404.306443 7320296.171823 714350.701424 399791.364049 2533627.579772 410107.606777 441586.069269 8
18030851.071146 5100601.189327 2977379.739025 4211077.772569 437096.018708 251171.717898 1630923.014155 559547.724558 8
28192514.300744 8020974.793964 2659259.236289 1710260.042206 2571755.872299 273850.083424 161235.295808 1432068.288967 8
15769061.782536 12541382.126142 4182705.361964 1528654.958999 1045481.535318 1613508.238279 176038.508569 1048556.895954 8
13219306.037879 7014824.272815 6538632.011242 2402663.337658 933589.606815 655038.723722 1035798.197499 804536.969436 8
8322282.003018 5880569.112685 3657005.276283 3754974.463451 1466861.190168 584640.078817 420293.725611 1204369.642169 8
33460149.385289 3702138.710661 3065263.302202 2099096.448741 2291001.704209 917738.963577 374776.276779 1064861.05615 8
12164171.303535 14884633.814863 1929762.639747 1759480.329494 1280747.765774 1433422.1091 588330.296033 943616.365522 8
16653313.286025 5411160.192661 7752824.379019 1104731.118764 1069794.387743 797289.760544 914281.715021 998056.966373 8
15713203.872332 7408137.422076 2818917.159394 4440792.033903 672194.707525 666684.615903 509084.249818 1246273.483974 8
12309711.314502 6989937.903392 3859468.249463 1615014.802568 2702843.684552 419075.246331 425863.785071 1146177.768171 8
12965357.806578 5475897.468175 3640301.160507 2208390.942539 981355.927397 1681079.335927 267062.336993 1024207.28595 8
26090653.905848 5767534.877213 2850264.727033 2079019.796118 1338594.73571 608181.386021 1067451.470262 838696.827155 8
15414653.062166 11606199.765441 3001456.861146 1626655.272122 1259003.433532 828455.003155 385661.505485 1232868.470239 8
3030905.317502 6857080.440444 6040712.028956 1713724.710139 985649.268423 779868.705557 525795.493889 1050476.656593 8
16204007.348234 1348269.488587 3567632.663136 3444622.47779 1036680.187896 609072.449714 493766.249081 1019798.117829 8
5847206.089677 7208213.978239 701682.41809 2036424.124154 2086465.343076 641817.207099 386357.074481 981137.092159 8
14530594.306919 2601090.859946 3753602.881609 401361.706098 1236855.31044 1296849.27067 408736.139814 890265.46871 8
24788212.560002 6463837.902951 1354473.119967 2146956.376385 243758.621003 768703.136141 825814.706801 845380.72069 8
17167921.84305 11026835.230742 3364446.440929 773513.553301 1301264.030463 151050.338429 488060.574886 1082831.622249 8
13794472.953797 7637024.093596 5740869.032207 1922990.68691 469339.01294 807639.88163 96056.639693 1020975.998748 8
11824750.142037 6136379.386004 3976861.96528 3283657.074185 1167906.509586 291699.936797 514305.053603 728317.705052 8
10682570.88662 5260164.130533 3195657.582889 2275268.254778 1994961.042311 726221.25335 185844.865317 808452.262484 8
8215897.997219 4752107.475503 2742058.022141 1834717.570972 1388622.03432 1248697.823107 465741.830778 652364.743027 8
19955607.71987 3654816.109228 2477230.630664 1574329.615148 1119782.664062 869212.446511 800852.608978 732267.807205 8
9041283.504155 8877161.935846 1904440.498135 1420219.397052 959047.155478 699015.643061 555945.792198 1000465.487459 8
6462539.644245 4021976.065726 4625989.97971 1092088.161255 865429.325882 598941.263682 447285.19532 1017471.094034 8
16875873.973715 2874833.922724 2095993.652868 2653172.082562 665618.788111 540640.762118 383367.038114 958248.33415 8
20541331.201834 7507140.483211 1497579.614559 1200434.002137 1614120.704932 414712.635774 345130.895613 875495.926185 8
6500195.253577 9137661.257163 3908464.758648 855994.16902 728416.158266 1001892.274688 263745.855204 793565.677935 8
17190601.912355 2891566.653587 4757869.953787 2234853.762913 519664.470727 452449.690173 637624.664298 688058.808968 8
11758896.002535 7647134.469012 1506000.155834 2723073.246312 1358398.180316 323352.127575 288453.855814 862602.733823 8
7504530.736067 5230880.9546 3983623.288934 862544.956215 1656688.456508 846378.518868 206427.056571 751384.17896 8
12388122.037457 3338362.098571 2726304.649309 2285663.863013 525987.373178 1035726.611689 542153.514206 627530.995067 8
17681426.617302 5510797.381478 1739425.748007 1562641.725771 1391942.53587 328195.265375 662148.628505 763317.953741 8
10370861.030913 7865386.506259 2865768.466944 990153.310469 943143.322828 857313.479045 207111.40407 918230.219777 8
6158740.768347 4613354.025 4089196.662864 1629871.924976 596926.109926 579924.144772 540115.330214 725336.116019 8
7330454.249872 2739651.545403 2399553.918025 2329389.99821 984628.255321 368145.427193 366457.3033 816494.134016 8
4366327.213577 3260875.947686 1424974.422142 1366871.512788 1407187.181731 607236.497041 232626.045641 763963.299807 8
3357780.04913 1942303.292465 1694682.908909 809358.330212 822607.269361 863085.170981 381604.077593 640480.85522 8
11802643.375836 1493658.457917 1008876.717234 960723.766786 485884.834934 502736.24971 540448.939322 653779.489968 8
7474059.800673 5250318.156442 777615.432923 576574.02466 582849.743596 301507.259384 319637.691693 775122.062669 8
5515818.289199 3324770.231554 2732287.230684 443783.50044 349154.862558 360718.807872 191189.178122 709599.930774 8
12462347.198837 2453656.414416 1729533.672192 1557113.036122 268248.17613 215513.572723 228128.042959 582696.100495 8
8854602.495918 5543806.588583 1278158.383675 990501.913981 947244.413364 167115.569003 137565.052006 529086.468803 8
13627290.062337 3938929.904925 2888748.852659 732779.142008 603391.058461 591308.507559 106886.373628 436148.203091 8
10522403.711463 6062053.7641 2053194.356116 1658168.050451 447102.482117 377530.088178 379070.669926 356120.300992 8
12356667.307089 4680828.250524 3157370.480774 1175238.777352 1008023.600041 278261.285898 240741.317126 478346.215344 8
7866574.19326 5496797.632952 2438467.28122 1808565.220534 715113.889289 628211.930525 177681.259304 469190.717311 8
8490158.95191508 3775700.35626698 1890232.23910469 940762.236804581 476712.678570156 227884.598043634 111616.037562163 111533.325651533 9
5360911.824206 3775708.571765 1890793.176095 941749.031126 477363.775171 228335.817483 111837.041203 111754.16552 9
6287334.259132 2384060.110624 1888360.296867 937745.492243 475037.896469 226690.191085 111099.13221 111016.803346 9
2268825.783092 2796063.477629 1193075.992154 938556.50337 474345.525705 226503.506365 110747.20049 110733.013525 9
11993943.551152 1009269.614217 1455530.930233 681626.907286 569165.250409 294169.871954 143923.485601 143611.621496 9
7433064.859847 5335423.469811 525529.1735 832352.268282 413861.178355 353598.074157 187250.532489 186772.041323 9
6535431.610686 3306549.071208 2778303.82103 300578.214102 505490.148883 257198.009061 225152.181605 243029.983669 9
6149563.618458 2907273.627484 1724292.615114 1597163.164625 183754.819974 317170.879049 165348.998139 307194.909674 9
3158305.31734 2735628.044137 1516609.720727 992469.888349 977978.723091 115566.569051 204380.822332 311110.509476 9
13524763.53727 1404968.739886 1426980.036866 872739.307263 607537.247114 614812.060308 74438.660198 339117.134729 9
7600350.752966 6016412.000298 731798.980227 816925.43371 530659.364432 378222.884634 392166.622309 269888.652996 9
14316150.79614 3380967.276434 3133191.187646 418686.014656 496323.66473 329978.25359 240974.254665 430120.498932 9
5413174.287061 6368477.561617 1761840.73451 1796635.572868 255118.668037 309939.420175 211130.272865 438674.623138 9
14109874.520763 2408021.433771 3317585.484579 1009131.991761 1093134.370032 158974.037305 197885.574945 423968.70705 9
16681596.118035 6276716.31172 1254829.356511 1902350.006261 614887.288593 682615.796065 101714.37714 406613.495429 9
4248123.776157 7420747.884975 3271567.084519 720116.56181 1160361.737824 384554.90064 437413.844722 333205.262901 9
9906908.057344 1889763.379371 3868095.330382 1877873.781818 439365.670598 725990.017649 246518.18159 503837.501601 9
6521431.6216 4407055.5232 985084.964555 2220582.89657 1145953.145068 274963.576767 465514.32831 491666.207338 9
6999993.260963 2901038.870059 2297438.302255 565647.977155 1355505.208971 717479.888381 176388.958324 626666.045026 9
8566982.589795 3113922.916487 1512163.752411 1318680.331181 345104.136894 848028.274214 459909.339864 526490.951281 9
15912683.148305 3810974.24985 1622056.549727 865924.295534 802089.074011 214953.749085 541200.946056 642566.587546 9
6038938.603564 7078664.934449 1985035.582481 928657.884128 526555.410577 499396.064392 137126.343344 770887.328718 9
11104846.132766 2686378.665368 3685555.543037 1134800.880031 563623.10949 326935.501562 317699.458348 591136.365621 9
8174401.639451 4939918.541321 1398956.743583 2108415.774835 689359.527031 350409.983293 208258.683106 591498.110829 9
6731234.611416 3636332.573137 2572816.971985 800647.74646 1281509.399949 428924.099775 223390.393559 521297.949403 9
19112384.543485 2994322.738492 1891656.391554 1466366.419809 484015.156639 791140.235551 271309.799563 481460.511234 9
9707735.556753 8501928.855589 1557046.200602 1076601.127188 884812.935523 298001.788469 499076.059237 485137.137891 9
5667555.366115 4318387.784319 4422539.07886 887255.597214 650668.627429 546034.62711 188426.05166 635015.572408 9
16498991.603872 2521167.807844 2247950.872329 2526490.49373 538002.40977 403461.115043 346908.832711 535030.930761 9
5892384.729156 7339450.486798 1312468.817035 1284430.954204 1532338.221585 333713.002962 256415.307691 572471.972884 9
10445078.161032 2621186.456569 3821580.762648 750479.638872 779780.029857 951828.238712 212388.225177 539164.086087 9
13142865.290499 4646420.219921 1364813.719731 2185137.211521 455597.894373 484338.70228 605743.839833 488935.704395 9
7979643.839865 5846480.348461 2417536.934752 778350.92805 1322043.315607 281591.732741 306719.029711 707113.050743 9
8481518.020769 3549687.19078 3043972.185352 1381991.388759 472371.361175 820781.497634 179124.55698 659163.826989 9
